Month,usg_apt,fg_apt,carrier,type,Scheduled
1,PHL,UVF,AA,Passengers,815
1,MIA,RTB,AA,Passengers,814
1,DFW,AUA,AA,Passengers,810
1,CLE,CUN,UA,Passengers,810
1,BOS,UVF,B6,Passengers,809
1,FLL,TCB,3M,Passengers,806
1,CLT,SKB,AA,Passengers,802
1,JFK,ANU,DL,Passengers,793
1,ORD,AUA,AA,Passengers,791
1,JFK,TAB,BW,Passengers,789
1,DFW,ZCL,MQ,Passengers,787
1,ABQ,GDL,Y4,Passengers,783
1,BOS,NAS,YX,Passengers,782
1,JFK,SKB,DL,Passengers,776
1,MCO,YEG,07Q,Passengers,772
1,IAH,AUA,UA,Passengers,770
1,ORD,CZM,AA,Passengers,766
1,IAH,MZT,YV,Passengers,765
1,MCO,YXU,WS,Passengers,758
1,MIA,ZSA,UP,Passengers,757
1,ORD,PLS,AA,Passengers,737
1,ATL,FPO,9E,Passengers,728
1,SJC,SJD,WN,Passengers,722
1,SJU,SXM,3SD,Passengers,711
1,LAX,CRK,PR,Passengers,703
1,SLC,YYC,OO,Passengers,686
1,PBI,MHH,3M,Passengers,681
1,DFW,ZIH,YV,Passengers,661
1,FLL,GGT,3M,Passengers,661
1,LAS,MTY,VB,Passengers,660
1,BDL,YUL,QK,Passengers,658
1,DFW,RTB,AA,Passengers,658
1,MSP,HUX,SY,Passengers,649
1,SJU,AXA,SEB,Passengers,644
1,JFK,SAL,LR,Passengers,643
1,IAD,CUN,DL,Passengers,641
1,IAD,YUL,EV,Passengers,641
1,HNL,NAN,FJ,Passengers,641
1,FLL,YYZ,GL,Passengers,0
1,BNA,CUN,DL,Passengers,619
1,EWR,BGI,B6,Passengers,616
1,STT,SKB,AAT,Passengers,601
1,MSP,SKB,SY,Passengers,599
1,CVG,PUJ,F9,Passengers,591
1,SEA,YVR,OO,Passengers,582
1,SLC,YVR,OO,Passengers,575
1,CVG,CUN,VB,Passengers,565
1,ORD,NAS,AA,Passengers,560
1,IAD,SXM,UA,Passengers,557
1,LAS,ICN,DL,Passengers,549
1,IAH,NAS,UP,Passengers,546
1,JFK,CCS,1BQ,Passengers,0
1,LAS,PVG,DL,Passengers,535
1,DCA,NAS,YX,Passengers,532
1,IAD,NAS,YV,Passengers,528
1,BOS,HAV,B6,Passengers,522
1,SFO,YYJ,OO,Passengers,521
1,GUM,CTS,UA,Passengers,0
1,CLT,GGT,YX,Passengers,514
1,BWI,KEF,FI,Passengers,511
1,SEA,YEG,CP,Passengers,504
1,FLL,GHB,3M,Passengers,502
1,IAH,SJD,YV,Passengers,483
1,FLL,YUL,AC,Passengers,474
1,ORD,YOW,YX,Passengers,469
1,CLT,ELH,OH,Passengers,467
1,LAS,SJD,F9,Passengers,466
1,MIA,SCU,1BQ,Passengers,0
1,LGA,NAS,AA,Passengers,454
1,MSY,CUN,DL,Passengers,452
1,CLT,MHH,YX,Passengers,451
1,TPA,CUN,DL,Passengers,451
1,MCO,KIN,BW,Passengers,439
1,EWR,RZE,LO,Passengers,434
1,AUS,GDL,Y4,Passengers,433
1,JFK,LCY,BA,Passengers,429
1,MIA,YEG,07Q,Passengers,428
1,ORD,YUL,YX,Passengers,425
1,MIA,BLA,WL,Passengers,0
1,STT,AXA,AAT,Passengers,418
1,PIE,YWG,07Q,Passengers,417
1,MSP,ZLO,SY,Passengers,416
1,SMF,SJD,AS,Passengers,236
1,STL,HUX,Y4,Passengers,407
1,MIA,HAV,1BQ,Passengers,0
1,LAX,MZT,CP,Passengers,395
1,LGA,YOW,OO,Passengers,385
1,EWR,YOW,YX,Passengers,385
1,DTW,YYZ,DL,Passengers,338
1,FXE,CCZ,3BQ,Passengers,378
1,MIA,PTP,YX,Passengers,375
1,SJU,ANU,SEB,Passengers,371
1,IAH,NAS,YV,Passengers,363
1,DEN,MTY,5D,Passengers,361
1,MIA,BSB,JJ,Passengers,356
1,RNO,SJD,AS,Passengers,0
1,RSW,YYZ,AC,Passengers,351
1,FAT,SJD,AS,Passengers,0
1,MIA,FPO,MQ,Passengers,349
1,RNO,PVR,AS,Passengers,0
1,SFO,CRK,PR,Passengers,347
1,HNL,CXI,FJ,Passengers,339
1,MCO,MAO,JJ,Passengers,335
1,FLL,NSB,2LQ,Passengers,237
1,IFP,YYC,SY,Passengers,0
1,IFP,YWG,SY,Passengers,0
1,IAH,MEX,AM,Passengers,311
1,MIA,PTP,AA,Passengers,308
1,IAD,GUA,UA,Passengers,299
1,STL,SJD,Y4,Passengers,297
1,PHX,ZLO,YV,Passengers,295
1,JFK,SNN,BA,Passengers,291
1,MSY,SKB,GL,Passengers,0
1,MSP,ICN,DL,Passengers,289
1,JFK,TER,DL,Passengers,287
1,ORD,GUA,AA,Passengers,284
1,DAL,AUA,GL,Passengers,0
1,IFP,YEG,SY,Passengers,0
1,DFW,MFM,AA,Passengers,279
1,BOS,ARN,DY,Passengers,278
1,ATL,HND,DL,Passengers,275
1,MCO,KIN,B6,Passengers,270
1,LAX,MTY,VB,Passengers,268
1,JFK,SJD,DL,Passengers,267
1,SFO,ICN,CX,Passengers,261
1,IAD,KIX,CX,Passengers,257
1,RFD,PEK,UA,Passengers,256
1,IAD,DUB,AF,Passengers,255
1,PHX,MZT,AA,Passengers,252
1,CVG,PUJ,G4,Passengers,0
1,CLT,LHR,LH,Passengers,249
1,EWR,YQB,C5,Passengers,246
1,MCO,LHR,VS,Passengers,245
1,PHX,ZIH,YV,Passengers,245
1,SJU,NEV,SEB,Passengers,244
1,HOU,AUA,WN,Passengers,241
1,SEA,YVR,DL,Passengers,239
1,DTW,HND,DL,Passengers,235
1,EWR,YYR,UA,Passengers,232
1,HNL,AKL,AA,Passengers,231
1,SJU,PTP,3SD,Passengers,230
1,EWR,MAN,LS,Passengers,228
1,HNL,HGH,MU,Passengers,225
1,SFB,TCB,2TQ,Passengers,225
1,HNL,APW,FJ,Passengers,224
1,MIA,CMW,1BQ,Passengers,0
1,EWR,LBA,LS,Passengers,221
1,EWR,NCL,LS,Passengers,221
1,LAX,HND,UA,Passengers,218
1,ANC,NRT,DL,Passengers,217
1,GUM,PNI,UA,Passengers,216
1,MSP,CUN,AA,Passengers,212
1,DEN,YYC,QK,Passengers,209
1,SEA,HND,DL,Passengers,206
1,LKE,CXH,R0,Passengers,206
1,MPB,NSB,2LQ,Passengers,186
1,IAH,MVD,UA,Passengers,201
1,LAX,YWG,UA,Passengers,200
1,FXE,ASD,3BQ,Passengers,197
1,MLB,YTZ,PD,Passengers,197
1,EWR,SNN,UA,Passengers,196
1,MIA,AUA,DL,Passengers,192
1,RDU,CUN,AA,Passengers,189
1,FLL,GHC,2LQ,Passengers,151
1,SJU,AXA,04Q,Passengers,128
1,ANC,ICN,DL,Passengers,187
1,MCI,CUN,AA,Passengers,185
1,IAD,YYZ,DL,Passengers,0
1,CLT,KIN,AA,Passengers,184
1,MCO,MTY,5D,Passengers,182
1,MSY,LIR,SY,Passengers,0
1,DSM,MBJ,SY,Passengers,0
1,OAK,GDL,AM,Passengers,180
1,MCO,MBJ,UA,Passengers,176
1,SJU,NEV,04Q,Passengers,135
1,SMF,PVR,AS,Passengers,0
1,RSW,CUN,NK,Passengers,176
1,MSY,CUN,SY,Passengers,0
1,ORD,PVR,AM,Passengers,170
1,MCO,MEX,5D,Passengers,168
1,JFK,YYT,DL,Passengers,167
1,FXE,TZN,3BQ,Passengers,166
1,SFO,MLM,UA,Passengers,165
1,ORD,PEK,AA,Passengers,164
1,FLL,PUJ,DL,Passengers,163
1,DSM,CUN,SY,Passengers,0
1,STL,SKB,GL,Passengers,0
1,MCO,PUJ,G3,Passengers,162
1,STL,NAS,GL,Passengers,0
1,BWI,KIN,WN,Passengers,158
1,MSY,GDL,DL,Passengers,157
1,FLL,SKB,DL,Passengers,157
1,SAT,CUN,WN,Passengers,156
1,MSP,PIK,DL,Passengers,156
1,DTW,PUJ,AA,Passengers,156
1,BNA,CUN,AA,Passengers,155
1,DFW,SJD,DL,Passengers,155
1,JFK,MTY,AM,Passengers,153
1,LAX,MEX,UA,Passengers,152
1,IND,MBJ,UA,Passengers,152
1,ORD,KIN,UA,Passengers,150
1,HNL,YXX,AC,Passengers,149
1,MSY,HOW,GL,Passengers,0
1,BOS,BJX,AM,Passengers,148
1,MIA,SNU,1BQ,Passengers,0
1,MKE,FRA,UA,Passengers,147
1,MIA,MID,AA,Passengers,147
1,SFO,BJX,AM,Passengers,146
1,ORD,MLM,UA,Passengers,145
1,EWR,BHX,UA,Passengers,143
1,SJC,PVR,AS,Passengers,142
1,ANC,YEG,UA,Passengers,141
1,ORD,YEG,UA,Passengers,141
1,EWR,YYZ,DL,Passengers,0
1,ORD,ACA,AM,Passengers,140
1,LAX,BJX,AM,Passengers,139
1,SEA,BJX,AM,Passengers,139
1,KOA,YXX,AC,Passengers,138
1,MCO,CTG,B6,Passengers,138
1,DAB,YYZ,WG,Passengers,137
1,BUF,YYZ,AC,Passengers,135
1,BUF,GCM,AC,Passengers,135
1,AUS,MBJ,AA,Passengers,135
1,STL,SJD,AA,Passengers,134
1,BOS,LHR,UA,Passengers,134
1,MIA,HAV,YX,Passengers,134
1,BUF,YYZ,DL,Passengers,133
1,BWI,CTG,B6,Passengers,132
1,RFD,LIR,UA,Passengers,130
1,SPI,SKB,GL,Passengers,0
1,STX,SKB,AAT,Passengers,127
1,MCO,YOW,RV,Passengers,127
1,FLL,CXY,2LQ,Passengers,0
1,JFK,PIK,BA,Passengers,125
1,CMH,YUL,AC,Passengers,0
1,SEA,BZE,AS,Passengers,122
1,PHX,BZE,AA,Passengers,121
1,PVD,PVR,GL,Passengers,0
1,CLT,NAS,UA,Passengers,119
1,PDX,BJX,AM,Passengers,119
1,IAH,CLO,UA,Passengers,119
1,DFW,GDL,DL,Passengers,119
1,AUS,PVR,AA,Passengers,118
1,PHX,NRT,JL,Passengers,0
1,MIA,CYB,KX,Passengers,118
1,SJU,AUA,WN,Passengers,118
1,IAH,MLM,UA,Passengers,117
1,HSV,YYZ,DL,Passengers,116
1,CVG,AMS,DL,Passengers,116
1,MCO,AUA,WN,Passengers,113
1,BOS,YYZ,DL,Passengers,0
1,SJU,PUJ,DE,Passengers,111
1,MIA,RTB,YX,Passengers,109
1,IAH,GYE,UA,Passengers,106
1,IAH,YYZ,KV,Passengers,105
1,IND,YYZ,DL,Passengers,0
1,SFO,BZE,UA,Passengers,102
1,MEM,YYZ,DL,Passengers,0
1,MCO,BEL,AD,Passengers,99
1,IAH,YUL,AC,Passengers,99
1,LKE,CXH,KAH,Passengers,96
1,SJU,EIS,AAT,Passengers,96
1,BED,YUL,AC,Passengers,0
1,EWR,KIN,UA,Passengers,94
1,DEN,YOW,AC,Passengers,43
1,MSP,YWG,AC,Passengers,0
1,CLE,SKB,GL,Passengers,0
1,PIT,YWG,AC,Passengers,0
1,CLE,YYZ,DL,Passengers,0
1,BNA,YWG,AC,Passengers,0
1,MCO,STI,B6,Passengers,89
1,DFW,BJX,AA,Passengers,89
1,EWR,YYZ,AC,Passengers,0
1,SFB,MHH,2TQ,Passengers,86
1,PHL,YUL,DL,Passengers,0
1,EWR,SXM,B6,Passengers,85
1,MIA,PLS,DL,Passengers,85
1,FLL,MHH,2LQ,Passengers,18
1,MDW,GCM,WN,Passengers,82
1,FLL,BIM,2LQ,Passengers,26
1,MKE,AUA,AA,Passengers,79
1,BUF,YYZ,QK,Passengers,77
1,FLL,NAS,2LQ,Passengers,0
1,MFE,MEX,UA,Passengers,75
1,CHS,HAV,B6,Passengers,75
1,FXE,SAQ,3BQ,Passengers,72
1,LAX,PPT,5Y,Passengers,0
1,BIL,YYC,OO,Passengers,71
1,DFW,YUL,AC,Passengers,70
1,MIA,HAV,9E,Passengers,69
1,FAT,YVR,CP,Passengers,69
1,SJU,DOM,3SD,Passengers,67
1,FLL,BS3,2LQ,Passengers,0
1,BOS,CUR,B6,Passengers,66
1,SAT,YYZ,DL,Passengers,0
1,DEN,YYC,MQ,Passengers,64
1,PPG,TBU,2OQ,Passengers,63
1,IAD,OTP,X9,Passengers,0
1,DFW,BJX,OO,Passengers,63
1,MKE,BJX,OO,Passengers,60
1,DAL,YYZ,DL,Passengers,0
1,RDU,YOW,AC,Passengers,0
1,TEB,YYZ,13Q,Passengers,0
1,CPS,YOW,AC,Passengers,0
1,MCO,FPO,UP,Passengers,58
1,MKE,YYZ,DL,Passengers,0
1,SJC,YEG,AC,Passengers,0
1,DTW,YYC,AC,Passengers,0
1,MSP,YYZ,DL,Passengers,0
1,BOS,YUL,DL,Passengers,0
1,DTW,YWG,DL,Passengers,0
1,DAL,YWG,AC,Passengers,0
1,LRD,MTY,MQ,Passengers,53
1,CPS,YUL,AC,Passengers,0
1,LGB,YWG,DL,Passengers,0
1,DFW,SLP,MQ,Passengers,52
1,PIE,NAS,UP,Passengers,52
1,PHX,YEG,AC,Passengers,0
1,MDW,YYC,AC,Passengers,0
1,DFW,QRO,YV,Passengers,51
1,DAL,YUL,AC,Passengers,0
1,DTW,YUL,AC,Passengers,0
1,DEN,YWG,AC,Passengers,0
1,IAD,YYC,AC,Passengers,0
1,JFK,YYZ,DL,Passengers,0
1,LAX,YOW,AC,Passengers,0
1,BUF,YEG,DL,Passengers,0
1,CLT,YYZ,DL,Passengers,0
1,BED,YWG,AC,Passengers,0
1,DEN,YVR,AC,Passengers,0
1,SJC,YOW,AC,Passengers,0
1,DEN,YYC,1EQ,Passengers,0
1,PIT,YOW,AC,Passengers,0
1,MIA,PBM,PY,Passengers,43
1,FLL,YYZ,AC,Passengers,0
1,BUF,YVR,DL,Passengers,0
1,TPA,YYZ,AC,Passengers,0
1,DTW,YYZ,AC,Passengers,0
1,STT,SBH,04Q,Passengers,32
1,MDW,YYZ,DL,Passengers,0
1,PIT,MTY,5D,Passengers,39
1,PHL,YWG,AC,Passengers,0
1,SYR,YYZ,AC,Passengers,0
1,IAH,MEX,EV,Passengers,36
1,IAH,MTY,5D,Passengers,35
1,FLL,SAQ,2LQ,Passengers,0
1,MIA,NAS,27Q,Passengers,0
1,GTR,YUL,AC,Passengers,0
1,ZZZ,SAQ,2LQ,Passengers,0
1,SJU,FDF,3SD,Passengers,33
1,PDK,NAS,LF,Passengers,0
1,SCF,YVR,14Q,Passengers,0
1,JAX,NAS,LF,Passengers,0
1,FCA,YYC,OO,Passengers,31
1,PBI,YYZ,13Q,Passengers,0
1,PSP,YVR,14Q,Passengers,0
1,PBI,NAS,27Q,Passengers,0
1,DFW,YYZ,AC,Passengers,27
1,MIA,CUN,27Q,Passengers,0
1,HPN,MHH,LF,Passengers,0
1,ROC,YUL,NLQ,Passengers,0
1,SIG,EIS,1YQ,Passengers,0
1,SJU,BEL,AMQ,Passengers,0
1,FXE,YYZ,13Q,Passengers,0
1,SJC,YWG,13Q,Passengers,0
1,FLL,ASD,2LQ,Passengers,0
1,ORL,NAS,27Q,Passengers,0
1,FLL,TCB,2LQ,Passengers,0
1,PBI,BS3,2LQ,Passengers,0
1,FLL,FPO,2LQ,Passengers,0
1,OPF,YYZ,13Q,Passengers,0
1,PHL,KEF,IFQ,Passengers,0
1,BNA,CUN,LF,Passengers,0
1,FLL,AXA,27Q,Passengers,0
1,LAS,KLU,GCQ,Passengers,0
1,SAN,YVR,14Q,Passengers,0
1,BNA,MHH,LF,Passengers,0
1,BOI,YVR,14Q,Passengers,0
1,PBI,MHH,2LQ,Passengers,0
1,MIA,BS3,2LQ,Passengers,0
1,BCT,PLS,27Q,Passengers,0
1,MPB,BIM,2LQ,Passengers,13
1,BCT,YYZ,13Q,Passengers,0
1,LAS,YVR,14Q,Passengers,0
1,BFI,YVR,3EQ,Passengers,0
1,MWH,YVR,14Q,Passengers,0
1,LAX,SJD,27Q,Passengers,0
1,HPN,MHH,27Q,Passengers,0
1,TEB,ANU,27Q,Passengers,0
1,LAX,SXM,LF,Passengers,0
1,MPB,NAS,2LQ,Passengers,0
1,LAS,STR,0BQ,Passengers,0
1,MIA,NAS,VJT,Passengers,0
1,ZZZ,NAS,2LQ,Passengers,0
1,BOS,MAD,GEQ,Passengers,0
1,ORL,ANU,27Q,Passengers,0
1,BWI,LIN,17Q,Passengers,0
1,STL,YUL,NLQ,Passengers,0
1,SJU,STI,SEB,Passengers,10
1,LAX,MBJ,27Q,Passengers,0
1,PHL,PLS,27Q,Passengers,0
1,OPF,BMA,36Q,Passengers,0
1,STT,EIS,04Q,Passengers,0
1,LAX,PEK,VJT,Passengers,0
1,MMU,SXM,13Q,Passengers,0
1,TEB,SXM,13Q,Passengers,0
1,MPB,BS3,2LQ,Passengers,0
1,TTN,LIN,15Q,Passengers,0
1,PBI,YUL,27Q,Passengers,0
1,CPR,YLW,13Q,Passengers,0
1,EGE,YVR,14Q,Passengers,0
1,VNY,YVR,3EQ,Passengers,0
1,LUK,NAS,LF,Passengers,0
1,MWH,YLW,14Q,Passengers,0
1,IAD,LTN,0QQ,Passengers,0
1,MIA,NAS,GEQ,Passengers,0
1,SAN,TIJ,27Q,Passengers,0
1,TEB,NCE,0QQ,Passengers,0
1,HPN,ZLO,27Q,Passengers,0
1,ZZZ,ELH,2LQ,Passengers,0
1,LAS,LTN,VJT,Passengers,0
1,LAX,MAO,CAZ,Passengers,0
1,BED,YQB,04Q,Passengers,0
1,FRD,YYJ,KAH,Passengers,0
1,OPF,NAS,LF,Passengers,0
1,PAE,TLV,LY,Passengers,8
1,SJU,LRM,04Q,Passengers,0
1,FLL,ELH,2LQ,Passengers,0
1,PBI,AZS,27Q,Passengers,0
1,FLL,ELH,0WQ,Passengers,0
1,TMB,YYZ,13Q,Passengers,0
1,TN8,NAS,LF,Passengers,0
1,OPF,BS3,2LQ,Passengers,0
1,SJU,SXM,04Q,Passengers,0
1,BWI,MTY,LF,Passengers,0
1,ANC,YQU,13Q,Passengers,0
1,FLL,GCM,27Q,Passengers,0
1,MIA,LTN,VJT,Passengers,0
1,ANC,YXY,13Q,Passengers,0
1,MIA,CGN,VJT,Passengers,0
1,TEB,AXA,LF,Passengers,0
1,TTN,LIR,27Q,Passengers,0
1,LAX,MHH,27Q,Passengers,0
1,LAX,GVA,CAZ,Passengers,0
1,JFK,FAB,CRV,Passengers,0
1,JFK,SNN,VJT,Passengers,0
1,BCT,LTN,VJT,Passengers,0
1,RDM,CSL,27Q,Passengers,0
1,MKC,YYZ,13Q,Passengers,0
1,TEB,SJO,27Q,Passengers,0
1,JFK,RLG,LF,Passengers,0
1,PBI,GHC,2LQ,Passengers,0
1,RST,KEF,LF,Passengers,0
1,APA,YYZ,13Q,Passengers,0
1,APF,GHC,2LQ,Passengers,0
1,PWK,ANU,27Q,Passengers,0
1,IAD,USH,VJT,Passengers,0
1,FXE,UVF,NLQ,Passengers,0
1,FXE,GND,NLQ,Passengers,0
1,PHX,YVR,14Q,Passengers,0
1,OPF,TLS,VJT,Passengers,0
1,SJU,EIS,04Q,Passengers,0
1,SCF,YCD,14Q,Passengers,0
1,SCF,CSL,14Q,Passengers,0
1,SDM,YVR,14Q,Passengers,0
1,OGG,YYJ,14Q,Passengers,0
1,SJU,ANU,04Q,Passengers,0
1,FLL,POP,27Q,Passengers,0
1,FLL,NAS,LF,Passengers,0
1,SIG,GND,04Q,Passengers,0
1,LEX,NAS,13Q,Passengers,0
1,MIA,BIM,2LQ,Passengers,0
1,LAX,MPL,VJT,Passengers,0
1,BED,BHX,VJT,Passengers,0
1,IAD,GCM,27Q,Passengers,0
1,FAR,BQH,0WQ,Passengers,0
1,LAS,LBG,VJT,Passengers,0
1,TEB,SNN,27Q,Passengers,0
1,CLE,YWG,EV,Passengers,5
1,FLL,FAB,15Q,Passengers,0
1,EGE,SJD,27Q,Passengers,0
1,EWR,HEL,VJT,Passengers,0
1,LAX,MXP,VJT,Passengers,0
1,HPN,PUJ,27Q,Passengers,0
1,BFI,CSL,27Q,Passengers,0
1,FXE,YOW,NLQ,Passengers,0
1,LAX,YVR,14Q,Passengers,0
1,LEX,YYZ,13Q,Passengers,0
1,OMA,YYZ,13Q,Passengers,0
1,ATL,BHD,2UQ,Passengers,0
1,BNA,GGT,LF,Passengers,0
1,TEB,FDH,VJT,Passengers,0
1,ZZZ,ANU,2LQ,Passengers,0
1,SUN,YVR,14Q,Passengers,0
1,UGN,PLS,27Q,Passengers,0
1,LAS,AXA,27Q,Passengers,0
1,FLL,GHB,2LQ,Passengers,0
1,MIA,DUB,VJT,Passengers,0
1,ORD,PLS,27Q,Passengers,0
1,FLL,GGT,2LQ,Passengers,0
1,FLL,BS1,2LQ,Passengers,0
1,ORD,KEF,1UQ,Passengers,0
1,VNY,SXM,27Q,Passengers,0
1,TEB,LIR,27Q,Passengers,0
1,BUR,YVR,14Q,Passengers,0
1,EGE,VKO,SVW,Passengers,0
1,FLL,CAT,2LQ,Passengers,0
1,ORD,VIE,24Q,Passengers,0
1,LAS,YVR,27Q,Passengers,0
1,OGG,NHT,0J,Passengers,0
1,TEB,NAS,VJT,Passengers,0
1,SCF,BGI,27Q,Passengers,0
1,LAX,LBG,36Q,Passengers,0
1,TEB,CUN,27Q,Passengers,0
1,UST,MHH,LF,Passengers,0
1,TUS,LTN,0CQ,Passengers,0
1,BWI,STN,1UQ,Passengers,0
1,TEB,LTN,VJT,Passengers,0
1,TEB,LTN,27Q,Passengers,0
1,FLL,MHH,LF,Passengers,0
1,SIG,SBH,04Q,Passengers,0
1,ILM,PLS,13Q,Passengers,0
1,TEB,SJD,27Q,Passengers,0
1,ILM,YYZ,13Q,Passengers,0
1,ORL,CXY,2LQ,Passengers,0
1,PHL,YOW,27Q,Passengers,0
1,HOU,DUB,CRV,Passengers,0
1,HPN,YYZ,04Q,Passengers,0
1,LAX,SVD,VJT,Passengers,0
1,SAN,YVR,27Q,Passengers,0
1,FLL,LPA,VJT,Passengers,0
1,OAK,BHD,IFQ,Passengers,0
1,EWR,MAD,GEQ,Passengers,0
1,TEB,SXM,27Q,Passengers,0
1,BGR,DUB,CRV,Passengers,0
1,DAB,MTY,LF,Passengers,0
1,SJU,UVF,04Q,Passengers,0
1,MIA,CXY,2LQ,Passengers,0
1,EWR,NCE,15Q,Passengers,0
1,PBI,FPO,2LQ,Passengers,0
1,PBI,GGT,27Q,Passengers,0
1,BCT,NAS,LF,Passengers,0
1,ATL,NAS,27Q,Passengers,0
1,TPA,YKF,13Q,Passengers,0
1,AUS,NAS,27Q,Passengers,0
1,TEB,YUL,NLQ,Passengers,0
1,ERI,YYZ,13Q,Passengers,0
1,SLK,YYZ,13Q,Passengers,0
1,IAD,LBG,VJT,Passengers,0
1,CMH,YYR,IFQ,Passengers,0
1,CLE,YYZ,13Q,Passengers,0
1,MIA,HEL,VJT,Passengers,0
1,TEB,POP,27Q,Passengers,0
1,JFK,SXM,27Q,Passengers,0
1,BTV,SXF,VJT,Passengers,0
1,JAX,MHH,27Q,Passengers,0
1,APF,YXU,13Q,Passengers,0
1,TEB,DUB,CAZ,Passengers,0
1,TEB,MAD,12Q,Passengers,0
1,TEB,BMA,VJT,Passengers,0
1,BUF,YYZ,13Q,Passengers,0
1,ALB,YYZ,13Q,Passengers,0
1,MEM,OXF,15Q,Passengers,0
1,PHL,YYR,IFQ,Passengers,0
1,RIC,YYZ,13Q,Passengers,0
1,CKV,YYZ,13Q,Passengers,0
1,UST,YYZ,13Q,Passengers,0
1,TEB,LBG,1XQ,Passengers,0
1,IAD,LTN,LXQ,Passengers,0
1,TEB,MAD,VJT,Passengers,0
1,TEB,YYR,IFQ,Passengers,0
1,TEB,YLW,27Q,Passengers,0
1,TEB,LBG,12Q,Passengers,0
1,IAD,FRA,0CQ,Passengers,0
1,PHL,YTM,27Q,Passengers,0
1,LAX,AUA,VJT,Passengers,0
1,HPN,LTN,VJT,Passengers,0
1,BFI,YCD,KAH,Passengers,0
1,HPN,SNN,VJT,Passengers,0
1,HRL,HUX,SY,Passengers,0
1,HVN,YYZ,13Q,Passengers,0
1,HPN,AXA,VJT,Passengers,0
1,RCE,YVR,KAH,Passengers,0
1,RST,KEF,IFQ,Passengers,0
1,PIT,YYR,IFQ,Passengers,0
1,IAD,LBG,26Q,Passengers,0
1,IAD,POP,0WQ,Passengers,0
1,SAT,YWG,OO,Passengers,2
1,IAD,TRN,26Q,Passengers,0
1,FXE,SXM,27Q,Passengers,0
1,CHS,YYZ,13Q,Passengers,0
1,BZN,FAB,VJT,Passengers,0
1,SBA,YLW,14Q,Passengers,0
1,PHL,YYZ,13Q,Passengers,0
1,TEB,AMS,12Q,Passengers,0
1,LAS,BGI,0Q,Passengers,0
1,TN8,CUN,LF,Passengers,0
1,EWR,CPH,VJT,Passengers,0
1,ILM,GUA,IFQ,Passengers,0
1,MIA,MHH,2LQ,Passengers,0
1,ILM,YYR,IFQ,Passengers,0
1,TEB,MHH,27Q,Passengers,0
1,BNA,SJD,VJT,Passengers,0
1,BNA,NAS,LF,Passengers,0
1,BFI,YYZ,13Q,Passengers,0
1,BFI,YYJ,KAH,Passengers,0
1,BFI,YVR,27Q,Passengers,0
1,BFI,YVR,13Q,Passengers,0
1,LAX,YFB,IFQ,Passengers,0
1,MIA,YYZ,27Q,Passengers,0
1,PBI,SAQ,2LQ,Passengers,0
1,TEB,PTY,CAZ,Passengers,0
1,TEB,SNN,CAZ,Passengers,0
1,PBI,BQH,VJT,Passengers,0
1,PBI,ASD,2LQ,Passengers,0
1,ORL,MHH,VJT,Passengers,0
1,FLL,CUN,LF,Passengers,0
1,SFB,BS3,2LQ,Passengers,0
1,FLL,BCN,GEQ,Passengers,0
1,VNY,YYZ,13Q,Passengers,0
1,YIP,YYZ,13Q,Passengers,0
1,MQY,NAS,LF,Passengers,0
1,SEA,YYC,SY,Passengers,0
1,ZZZ,YCD,KAH,Passengers,0
1,ART,YYZ,13Q,Passengers,0
1,APF,YYZ,13Q,Passengers,0
1,SFO,YKA,14Q,Passengers,0
1,SFO,YVR,27Q,Passengers,0
1,LCK,YYZ,13Q,Passengers,0
1,TEB,LIN,VJT,Passengers,0
1,SJU,SKB,04Q,Passengers,0
1,EWR,SXM,27Q,Passengers,0
1,FLL,MRS,VJT,Passengers,0
1,TEB,HEL,VJT,Passengers,0
1,TEB,FRA,VJT,Passengers,0
1,BOS,KEF,IFQ,Passengers,0
1,BOS,LBG,27Q,Passengers,0
1,SJC,SJO,27Q,Passengers,0
1,TEB,ANU,VJT,Passengers,0
1,SAN,YWG,27Q,Passengers,0
1,EGE,LBG,27Q,Passengers,0
1,VNY,CIW,VJT,Passengers,0
1,IAD,MAD,GEQ,Passengers,0
1,FLL,SGD,15Q,Passengers,0
1,BUR,NAS,27Q,Passengers,0
1,DTW,MAD,GEQ,Passengers,0
1,CPR,NCE,15Q,Passengers,0
1,CPS,MAD,GEQ,Passengers,0
1,SAV,YYZ,13Q,Passengers,0
1,PPG,APW,2OQ,Passengers,1
1,CHA,MAD,GEQ,Passengers,0
1,OPF,FAB,VJT,Passengers,0
1,FRG,VKO,VJT,Passengers,0
1,IAD,TLC,GEQ,Passengers,0
1,STL,NAS,VJT,Passengers,0
1,MSY,TLC,IFQ,Passengers,0
1,LAS,YYT,IFQ,Passengers,0
1,MSY,YHZ,IFQ,Passengers,0
1,PSM,LBG,GEQ,Passengers,0
1,HOU,YYZ,13Q,Passengers,0
1,MIA,LIM,1BQ,Passengers,0
1,TMB,NAS,27Q,Passengers,0
1,TEB,ZRH,CAZ,Passengers,0
1,TEB,YVR,27Q,Passengers,0
1,ORL,MHH,27Q,Passengers,0
1,PBI,LBG,VJT,Passengers,0
1,HPN,BUD,VJT,Passengers,0
1,PBI,LTN,VJT,Passengers,0
1,TEB,NAS,27Q,Passengers,0
1,BFI,NCE,15Q,Passengers,0
1,BFI,YQQ,KAH,Passengers,0
